,Date,Pitcher,IP,Hits,ER,Walks,Strike Outs,W,L,Saves,Holds,Points
1341,SEPTEMBER 27,Mason Miller,--,--,--,--,--,--,--,--,--,
1342,SEPTEMBER 27,Bryan Woo,5.0,3,0,1,8,1,0,0,0,21
1343,SEPTEMBER 27,Jacob deGrom,4.0,4,1,0,5,0,0,0,0,11
1344,SEPTEMBER 28,Corbin Burnes,--,--,--,--,--,--,--,--,--,
1345,SEPTEMBER 28,George Kirby,--,--,--,--,--,--,--,--,--,
1346,SEPTEMBER 28,Emmanuel Clase,1.0,1,0,0,0,0,0,0,0,2
1347,SEPTEMBER 28,Chris Sale,--,--,--,--,--,--,--,--,--,
1348,SEPTEMBER 28,Mason Miller,1.0,2,2,0,3,0,0,0,0,0
1349,SEPTEMBER 28,Bryan Woo,--,--,--,--,--,--,--,--,--,
1350,SEPTEMBER 28,Andrew Heaney,4.0,10,7,0,3,0,0,0,0,
1351,SEPTEMBER 29,Emmanuel Clase,--,--,--,--,--,--,--,--,--,
1352,SEPTEMBER 29,Mason Miller,--,--,--,--,--,--,--,--,--,
1353,SEPTEMBER 29,David Peterson,7.0,1,0,3,8,1,0,0,0,27
1354,SEPTEMBER 29,Tanner Scott,--,--,--,--,--,--,--,--,--,
1355,SEPTEMBER 29,Michael Kopech,1.0,0,0,0,2,0,0,0,1,7
1356,SEPTEMBER 29,Jason Foley,--,--,--,--,--,--,--,--,--,
1357,SEPTEMBER 29,Michael McGreevy,8.0,5,1,0,6,1,0,0,0,25
